Customer ID,Customer Name,AR Account,Chain,Phone,Territory,Account Status,Customer Type,Last Month Sales,Product Group,Distribution Area
49356,RACETRAC #2370,RACETRAC (D),RACETRAC (TX),(940) 382-3499,Denton,Active,C-STORE / GAS,"$23,620.24 ",Beer/Wine,(TX) Denton
1661,LONGHORN EXPRESS (HWY 70),LADDI'S STORES (L),* Independent Fisher59 - OKLAHOMA,(832) 614-5779,Ardmore,Active,C-STORE / GAS,"$23,503.90 ",Beer/NA,(OK) Carter
2249,MURPHY EXPRESS #8926 (LOOP 288),MURPHY USA (D),MURPHY USA (TX),(870) 315-5248,Denton,Active,C-STORE / GAS,"$23,448.32 ",Beer/Wine,(TX) Denton
2236,CASEY'S GENERAL STORE #4518,CASEY'S (L),CASEY'S GENERAL STORES (OK),,Lawton,Active,C-STORE / GAS,"$23,447.04 ",Beer/Wine,(OK) Comanche
2652,LAKEWOOD MARKET,LAKEWOOD MARKET,* Independent Fisher59 - TEXAS,,Denton,Active,C-STORE / GAS,"$23,270.03 ",Beer/Wine,(TX) Denton
51011,7-ELEVEN GROCERY #35387A,711 (Denton),711 (TX),(972) 355-6400,Denton,Active,C-STORE / GAS,"$22,824.16 ",Beer/Wine,(TX) Denton
1653,QUIKTRIP #1883 (G'VILLE),QUICK TRIP (GAINESVILLE),QUIKTRIP (TX),(940) 665-1530,Denton,Active,C-STORE / GAS,"$22,779.66 ",Beer/Wine,(TX) Cooke
54411,PITSTOP,PITSTOP,* Independent Fisher59 - TEXAS,(940) 458-5100,Denton,Active,C-STORE / GAS,"$22,765.67 ",Beer/Wine,(TX) Denton
412,CHOCTAW CASINO RESORT DURANT,CHOCTAW NATION (L),CHOCTAW CASINO (OK),(580) 931-2798,EAST,Active,CASINO / GAMING,"$22,668.58 ",All (Beer/Wine/Spirits),(OK) Atoka
46300,7-ELEVEN GROCERY #32921 (TROPHY CLUB),711 (Denton),711 (TX),(817) 490-9076,Denton,Active,C-STORE / GAS,"$22,667.23 ",Beer/Wine,(TX) Denton
766,4 FUEL N FOOD,LADDI'S STORES (L),* Independent Fisher59 - OKLAHOMA,(832) 614-5779,Ardmore,Active,C-STORE / GAS,"$22,619.87 ",Beer/NA,(OK) Garvin
1254,SPEC'S LIQUORS #167 (LEWISVILLE),SPEC'S LIQUOR (D),SPEC'S LIQUOR (TX),,Denton,Active,LIQUOR / PACKAGE STORE,"$22,555.60 ",All (Beer/Wine/Spirits),(TX) Denton
51581,7-ELEVEN GROCERY #32812 (LOOP 288),711 (Denton),711 (TX),(580) 748-4408,Denton,Active,C-STORE / GAS,"$22,410.03 ",Beer/Wine,(TX) Denton
57687,GOODY GOODY #14 (LAKE DALLAS),GOODY GOODY (D),GOODY GOODY (TX),,Denton,Active,LIQUOR / PACKAGE STORE,"$22,403.44 ",All (Beer/Wine/Spirits),(TX) Denton
5634,UNITED (BURK) #4515,UNITED SUPERMARKET (D),UNITED SUPERMARKET (TX),(940) 569-2541,Wichita Falls,Active,SUPERMARKET,"$22,328.48 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1973,HOLIDAY DEPOT LIQUOR,HOLIDAY DEPOT LIQUOR,* Independent Fisher59 - TEXAS,,Denton,Active,LIQUOR / PACKAGE STORE,"$22,247.23 ",All (Beer/Wine/Spirits),(TX) Denton
1319,CIRCLE K #2741876 (CROSS ROADS),CIRCLE K (D),CIRCLE K/CST (TX),(972) 347-6804,Denton,Active,C-STORE / GAS,"$22,237.97 ",Beer/Wine,(TX) Denton
1751,RACETRAC #2346,RACETRAC (D),RACETRAC (TX),,Denton,Active,C-STORE / GAS,"$22,106.33 ",Beer/Wine,(TX) Denton
592,WATTS GROCERY,WATTS GROCERY,* Independent Fisher59 - TEXAS,(972) 987-4446,Denton,Active,C-STORE / GAS,"$22,095.05 ",Beer/Wine,(TX) Denton
554,CASEY'S GENERAL STORE #4513,CASEY'S (L),CASEY'S GENERAL STORES (OK),,Lawton,Active,C-STORE / GAS,"$22,068.10 ",Beer/Wine,(OK) Comanche
3233,ALBERTSONS #0031 - ARDMORE,ALBERTSONS (RANDALLS) (OK),ALBERTSONS (RANDALLS) (OK),,Ardmore,Active,SUPERMARKET,"$21,962.85 ",Beer/Wine,(OK) Carter
1695,WEST CACHE LIQUOR STORE,WEST CACHE LIQUOR STORE,* Independent Fisher59 - OKLAHOMA,(580) 678-7196,Lawton,Active,LIQUOR / PACKAGE STORE,"$21,894.97 ",All (Beer/Wine/Spirits),(OK) Comanche
6165,24-7 QUICK STOP,24-7 QUICK STOP,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,C-STORE / GAS,"$21,692.07 ",Beer/Wine,(OK) Comanche
51205,WILLIAM'S DRIVE-INN,WILLIAM'S DRIVE-INN,* Independent Fisher59 - TEXAS,(940) 648-2517,Denton,Active,C-STORE / GAS,"$21,685.47 ",Beer/Wine,(TX) Denton
496,7-ELEVEN GROCERY #38240(Cleveland Gibbs)),711 (Denton),711 (TX),(682) 831-1067,Denton,Active,C-STORE / GAS,"$21,618.96 ",Beer/Wine,(TX) Denton
50346,VALERO #1211 (LITTLE ELM),CIRCLE K (D),CIRCLE K/CST (TX),(214) 872-3871,Denton,Active,C-STORE / GAS,"$21,196.96 ",Beer/Wine,(TX) Denton
48712,MILL CONVENIENCE,Mill CONVENIENCE,* Independent Fisher59 - TEXAS,(214) 315-2701,Denton,Active,C-STORE / GAS,"$21,174.48 ",Beer/Wine,(TX) Denton
3015,ALLSUPS #102465 (DAVIS),YESWAY (LAW),YESWAY (OK),,Ardmore,Active,C-STORE / GAS,"$21,123.39 ",Beer/NA,(OK) Murray
808,MARKET STREET #3565 - FLOWER MOUND,UNITED SUPERMARKET (D),UNITED SUPERMARKET (TX),,Denton,Active,SUPERMARKET,"$20,816.10 ",Beer/Wine,(TX) Denton
62422,KENOS EXPRESS,KENOS EXPRESS,* Independent Fisher59 - TEXAS,(940) 243-1772,Denton,Active,C-STORE / GAS,"$20,690.99 ",Beer/Wine,(TX) Denton
3102,EL RANCHO #12,EL RANCHO #12,EL RANCHO (TX),(630) 735-6760,Denton,Active,NEIGHBORHOOD GROC.,"$20,689.27 ",Beer/Wine,(TX) Denton
53058,7-ELEVEN GROCERY #33093(Waffle House),711 (Denton),711 (TX),(682) 831-0321,Denton,Active,C-STORE / GAS,"$20,621.09 ",Beer/Wine,(TX) Denton
1237,RACETRAC #215 (PROSPER),RACETRAC (D),RACETRAC (TX),(972) 347-9517,Denton,Active,C-STORE / GAS,"$20,611.93 ",Beer/Wine,(TX) Denton
6700,WAL-MART STORE #162 (ANADARKO),WAL-MART (LAW),WAL-MART (OK),(405) 247-2535,Lawton,Active,SUPERCENTER,"$20,395.43 ",Beer/Wine,(OK) Caddo
3325,SPEC'S LIQUORS #226 (407 LEWISVILLE),SPEC'S LIQUOR (D),SPEC'S LIQUOR (TX),,Denton,Active,LIQUOR / PACKAGE STORE,"$20,387.99 ",All (Beer/Wine/Spirits),(TX) Denton
59063,HUNTERS,HUNTERS,* Independent Fisher59 - TEXAS,(940) 566-6717,Denton,Active,C-STORE / GAS,"$20,333.00 ",Beer/Wine,(TX) Denton
48041,LA MICHOACANA SUPERMARKET #7,TERRYS SUPERMARKET,LA MICHOACANA (TX),(214) 222-4426,Denton,Active,SUPERMARKET,"$20,279.55 ",Beer/Wine,(TX) Denton
40775,WAL-MART STORE #975 (DURANT),WAL-MART (LAW),WAL-MART (OK),(580) 920-0234,Ardmore,Active,SUPERCENTER,"$20,203.29 ",Beer/Wine,(OK) Bryan
2018,7-ELEVEN GROCERY #36436,711 (Denton),711 (TX),,Denton,Active,C-STORE / GAS,"$20,178.69 ",Beer/Wine,(TX) Denton
2396,CASEY'S GENERAL STORE #4515,CASEY'S (L),CASEY'S GENERAL STORES (OK),(580) 307-6961,Lawton,Active,C-STORE / GAS,"$20,178.64 ",Beer/Wine,(OK) Comanche
47639,7-ELEVEN GROCERY #26412,711 (Denton),711 (TX),(972) 315-2279,Denton,Active,C-STORE / GAS,"$20,104.40 ",Beer/Wine,(TX) Denton
2076,DOMINO #29,DOMINO #29,"ELMER SMITH OIL COMPANY, INC - DOMINO (OK)",(580) 331-3738,Lawton,Active,C-STORE / GAS,"$20,099.87 ",Beer/NA,(OK) Grady
1960,RACETRAC #2525 (HICKORY CREEK),RACETRAC (D),RACETRAC (TX),,Denton,Active,C-STORE / GAS,"$20,017.08 ",Beer/Wine,(TX) Denton
47589,LA AZTECA MEAT MKT - LEWIS,LA AZTECA (D),LA AZTECA (TX),(972) 436-0410,Denton,Active,NEIGHBORHOOD GROC.,"$19,957.48 ",Beer/Wine,(TX) Denton
47829,BUY LOW BEER WINE,BUY LOW BEER WINE,* Independent Fisher59 - TEXAS,(972) 221-2688,Denton,Active,LIQUOR / PACKAGE STORE,"$19,909.96 ",All (Beer/Wine/Spirits),(TX) Denton
61630,AJ'S FOOD MART,AJ'S FOOD MART,* Independent Fisher59 - TEXAS,(469) 203-0063,Denton,Active,C-STORE / GAS,"$19,863.24 ",Beer/Wine,(TX) Denton
2370,CASEY'S GENERAL STORE #4512,CASEY'S (L),CASEY'S GENERAL STORES (OK),(580) 353-0298,Lawton,Active,C-STORE / GAS,"$19,825.91 ",Beer/Wine,(OK) Comanche
46581,GRAND CENTRAL EXPRESS,GRAND CENTRAL EXPRESS,* Independent Fisher59 - TEXAS,(940) 668-0300,Denton,Active,C-STORE / GAS,"$19,747.33 ",Beer/Wine,(TX) Cooke
2255,CHIEFS SMOKIN ICEHOUSE 3,CHIEF'S SMOKIN' ICEHOUSE #3,* Independent Fisher59 - OKLAHOMA,(580) 280-2350,Lawton,Active,C-STORE / GAS,"$19,602.95 ",Beer/Wine,(OK) Comanche
49065,GPM 4556,GPM 4556,GPM INVESTMENTS (TX),(972) 347-3764,Denton,Active,C-STORE / GAS,"$19,594.00 ",Beer/Wine,(TX) Denton
1712,BOMBAY LIQUOR,BOMBAY LIQUOR,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,LIQUOR / PACKAGE STORE,"$19,567.75 ",All (Beer/Wine/Spirits),(OK) Grady
2775,LIQUOR KING #6,LIQUOR KING #6,LIQUOR KING (TX),,Denton,Active,LIQUOR / PACKAGE STORE,"$19,544.80 ",All (Beer/Wine/Spirits),(TX) Denton
1907,7-ELEVEN GROCERY #38332 (BARTONVILLE),711 (Denton),711 (TX),,Denton,Active,C-STORE / GAS,"$19,506.42 ",Beer/Wine,(TX) Denton
1716,JIMBO'S LIQUOR,JIMBO'S LIQUOR,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,LIQUOR / PACKAGE STORE,"$19,500.29 ",All (Beer/Wine/Spirits),(OK) Jackson
886,LIQUOR KING #3,LIQUOR KING #3,LIQUOR KING (TX),,Denton,Active,LIQUOR / PACKAGE STORE,"$19,449.79 ",All (Beer/Wine/Spirits),(TX) Denton
799,TOP GOLF,TOP GOLF (D),TOP GOLF (TX),(469) 213-5204,Denton,Active,GOLF / COUNTRY CLUB,"$19,397.82 ",Beer/Wine,(TX) Denton
3415,LUCKY'S LIQUOR (LITTLE ELM),LUCKY'S LIQUOR (LITTLE ELM),Lucky's Wine and Spirits (TX),(669) 888-6664,Denton,Active,LIQUOR / PACKAGE STORE,"$19,240.87 ",All (Beer/Wine/Spirits),(TX) Denton
2006,ROWDY COWBOY,ROWDY COWBOY,* Independent Fisher59 - TEXAS,(214) 551-8008,Denton,Active,BAR / TAVERN,"$19,226.68 ",Beer/Wine,(TX) Denton
1911,CHISHOLM CORNER OK #1,CHISHOLM CORNER (L),CHISHOLM CORNER/JACK'S_DMG CORP (OK),(580) 470-9110,Lawton,Active,C-STORE / GAS,"$19,109.48 ",Beer/Wine,(OK) Stephens
1430,ASAP GENERAL STORES #313,ASAP GENERAL STORES #313,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,C-STORE / GAS,"$19,057.86 ",Beer/NA,(OK) Stephens
2195,QUIKTRIP #944 (FLOWER MOUND),QUIKTRIP (D),QUIKTRIP (TX),(469) 293-0032,Denton,Active,C-STORE / GAS,"$18,956.30 ",Beer/Wine,(TX) Denton
2509,AMERICAN LIQUOR & WINE,AMERICAN LIQUOR & WINE,* Independent Fisher59 - TEXAS,(501) 749-0871,Denton,Active,LIQUOR / PACKAGE STORE,"$18,824.99 ",All (Beer/Wine/Spirits),(TX) Denton
626,CASEY'S GENERAL STORE #4066,CASEY'S (L),CASEY'S GENERAL STORES (OK),,Lawton,Active,C-STORE / GAS,"$18,797.62 ",Beer/Wine,(OK) Grady
1690,CACHE ROAD LIQUOR AND WINE,CACHE RD LIQUOR & WINE,* Independent Fisher59 - OKLAHOMA,(580) 355-7451,Lawton,Active,LIQUOR / PACKAGE STORE,"$18,720.11 ",All (Beer/Wine/Spirits),(OK) Comanche
47845,TOM THUMB #1785,TOM THUMB-PAGE (D),TOM THUMB (TX),(214) 488-3060,Denton,Active,SUPERMARKET,"$18,710.03 ",Beer/Wine,(TX) Denton
59840,LAKEWAY GROCERY,LAKEWAY GROCERY,* Independent Fisher59 - TEXAS,(940) 665-3811,Denton,Active,C-STORE / GAS,"$18,584.16 ",Beer/Wine,(TX) Cooke
3390,CHISHOLM CORNER OK #15,CHISHOLM CORNER (L),CHISHOLM CORNER/JACK'S_DMG CORP (OK),(580) 492-4076,Lawton,Active,C-STORE / GAS,"$18,508.82 ",Beer/Wine,(OK) Comanche
16,CASEY'S GENERAL STORE #4511,CASEY'S (L),CASEY'S GENERAL STORES (OK),(580) 536-2146,Lawton,Active,C-STORE / GAS,"$18,461.98 ",Beer/Wine,(OK) Comanche
2553,CIRCLE K #2709265,CIRCLE K/RM (L),CIRCLE K/RM (OK),,Lawton,Active,C-STORE / GAS,"$18,456.61 ",Beer/Wine,(OK) Caddo
54148,QUIKTRIP #941 (WEST ROUNDGROVE),QUIKTRIP (D),QUIKTRIP (TX),(972) 315-5107,Denton,Active,C-STORE / GAS,"$18,408.05 ",Beer/Wine,(TX) Denton
55191,HOMELAND #478 - JUSTIN,SUPER SAVE #478- JUSTIN,HAC RETAIL dba HOMELAND (TX),(940) 648-2593,Denton,Active,SUPERMARKET,"$18,385.73 ",Beer/Wine,(TX) Denton
30,SONI'S SUPER STOP,SONI'S SUPER STOP,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,C-STORE / GAS,"$18,347.11 ",Beer/NA,(OK) Comanche
2848,UNITED (SW PKWY) #634,UNITED SUPERMARKET (D),UNITED SUPERMARKET (TX),,Wichita Falls,Active,SUPERMARKET,"$18,268.74 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
61820,E-Z CHEK #6,E-Z CHEK #6,* Independent Fisher59 - TEXAS,(940) 380-1437,Denton,Active,C-STORE / GAS,"$18,258.50 ",Beer/Wine,(TX) Denton
47068,SOUTHWEST TEXACO,SOUTHWEST TEXACO,* Independent Fisher59 - TEXAS,(972) 436-8417,Denton,Active,C-STORE / GAS,"$18,123.83 ",Beer/Wine,(TX) Denton
4585,CHISHOLM CORNER OK #16,DIAMOND JUBILEE OIL LLC (OK),* Independent Fisher59 - OKLAHOMA,(580) 730-1417,Lawton,Active,C-STORE / GAS,"$18,120.11 ",Beer/Wine,(OK) Comanche
47803,KWIK MART #8,Kwik Mart #8,* Independent Fisher59 - TEXAS,(972) 221-8390,Denton,Active,C-STORE / GAS,"$18,025.50 ",Beer/Wine,(TX) Denton
3007,ALLSUPS #102468 (THACKERVILLE),YESWAY (LAW),YESWAY (OK),,Ardmore,Active,C-STORE / GAS,"$18,001.81 ",Beer/Wine,(OK) Love
48553,1 STOP FOOD STORE,1 STOP FOOD STORE,* Independent Fisher59 - TEXAS,(972) 436-4330,Denton,Active,C-STORE / GAS,"$17,985.03 ",Beer/Wine,(TX) Denton
3301,ARBUCKLE TRAVEL CENTER,ARBUCKLE TRAVEL CENTER,* Independent Fisher59 - OKLAHOMA,(516) 503-6911,Ardmore,Active,C-STORE / GAS,"$17,837.27 ",Beer/NA,(OK) Carter
52696,7-ELEVEN GROCERY #35856J,711 (Denton),711 (TX),(940) 440-3157,Denton,Active,C-STORE / GAS,"$17,831.68 ",Beer/Wine,(TX) Denton
53025,RACETRAC #375 (FLOWER MOUND),RACETRAC (D),RACETRAC (TX),(972) 899-2820,Denton,Active,C-STORE / GAS,"$17,825.62 ",Beer/Wine,(TX) Denton
151,7-ELEVEN GROCERY #37616,711 (Denton),711 (TX),,Denton,Active,C-STORE / GAS,"$17,823.90 ",Beer/Wine,(TX) Denton
1703,MOORE WINE & SPIRITS,MOORE WINE & SPIRITS,* Independent Fisher59 - OKLAHOMA,(580) 606-0187,Lawton,Active,LIQUOR / PACKAGE STORE,"$17,800.80 ",All (Beer/Wine/Spirits),(OK) Stephens
1258,Justin Mini Mart_2,JUSTIN MART,* Independent Fisher59 - TEXAS,(469) 235-1357,Denton,Active,C-STORE / GAS,"$17,765.16 ",Beer/Wine,(TX) Denton
3286,SPEEDWAY LIQUOR,SPEEDWAY LIQUOR,SCRAPPY LIQUOR (TX),(254) 433-3117,Denton,Active,LIQUOR / PACKAGE STORE,"$17,715.24 ",All (Beer/Wine/Spirits),(TX) Denton
49311,CIRCLE K #2741577,CIRCLE K (D),CIRCLE K/CST (TX),(214) 494-6097,Denton,Active,C-STORE / GAS,"$17,708.53 ",Beer/Wine,(TX) Denton
15301,MURPHY USA #7461 (AC HWY),MURPHY USA (D),MURPHY USA (TX),(940) 224-8631,Wichita Falls,Active,C-STORE / GAS,"$17,678.11 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2771,ALLSUPS #102420 (ALTUS S MAIN),YESWAY (LAW),YESWAY (OK),(334) 300-3594,Lawton,Active,C-STORE / GAS,"$17,648.20 ",Beer/Wine,(OK) Jackson
62489,MIDWAY MART,MIDWAY MART,* Independent Fisher59 - TEXAS,(940) 387-5499,Denton,Active,C-STORE / GAS,"$17,554.27 ",Beer/Wine,(TX) Denton
49363,7-ELEVEN GROCERY #37277,711 (Denton),711 (TX),,Denton,Active,C-STORE / GAS,"$17,550.04 ",Beer/Wine,(TX) Denton
58099,ALL-N-ONE FOOD STORE,ALL-N-ONE FOOD STORE,* Independent Fisher59 - TEXAS,(817) 430-1132,Denton,Active,C-STORE / GAS,"$17,540.29 ",Beer/Wine,(TX) Denton
52937,MARKET STREET #2562 - FRISCO (DALLAS PKWY),UNITED SUPERMARKET (D),UNITED SUPERMARKET (TX),(214) 872-1500,Denton,Active,SUPERMARKET,"$17,537.65 ",Beer/Wine,(TX) Denton
1696,SOUTHWEST LIQUOR,SW LIQUOR,* Independent Fisher59 - OKLAHOMA,(580) 695-1995,Lawton,Active,LIQUOR / PACKAGE STORE,"$17,486.86 ",All (Beer/Wine/Spirits),(OK) Comanche
50345,CIRCLE K #2741202 (NORTHLAKE),CIRCLE K (D),CIRCLE K/CST (TX),(817) 490-9067,Denton,Active,C-STORE / GAS,"$17,481.28 ",Beer/Wine,(TX) Denton
11110,ARDMART GROCERY & DELI,ARD-MART #03,* Independent Fisher59 - OKLAHOMA,(580) 226-5160,Ardmore,Active,C-STORE / GAS,"$17,477.72 ",Beer/Wine,(OK) Carter
1705,MINI MALL LIQUOR,MINI MALL LIQUOR,* Independent Fisher59 - OKLAHOMA,(580) 255-7640,Lawton,Active,LIQUOR / PACKAGE STORE,"$17,475.08 ",All (Beer/Wine/Spirits),(OK) Stephens
47209,KWIK MART,KWIK MART,* Independent Fisher59 - TEXAS,(972) 221-0698,Denton,Active,C-STORE / GAS,"$17,458.35 ",Beer/Wine,(TX) Denton
5980,SHOPPETTE ALTUS AFB #1011902,AAFES ALTUS AFB (L),AAFES ALTUS AFB (OK),(580) 481-7095,Lawton,Active,MILITARY OFF LIQUOR,"$17,456.75 ",All (Beer/Wine/Spirits),(OK) Jackson
47571,7-ELEVEN GROCERY #23864,711 (Denton),711 (TX),(972) 221-2314,Denton,Active,C-STORE / GAS,"$17,435.43 ",Beer/Wine,(TX) Denton
53496,ARTIC BEER WINE,ARTIC BEER WINE,* Independent Fisher59 - TEXAS,(972) 625-9252,Denton,Active,C-STORE / GAS,"$17,291.45 ",Beer/Wine,(TX) Denton
1294,UR LIQUOR,UR LIQUOR,* Independent Fisher59 - TEXAS,,Denton,Active,LIQUOR / PACKAGE STORE,"$17,224.67 ",All (Beer/Wine/Spirits),(TX) Montague
2823,DFW BEER & WINE,DFW BEER & WINE,* Independent Fisher59 - TEXAS,,Denton,Active,C-STORE / GAS,"$17,179.14 ",Beer/Wine,(TX) Denton
2514,GATEWAY 64 LLC,GATEWAY 64 LLC,* Independent Fisher59 - TEXAS,(469) 498-8739,Denton,Active,C-STORE / GAS,"$17,090.45 ",Beer/Wine,(TX) Denton
3014,24 SEVEN MART #11,24 SEVEN MART #11,* Independent Fisher59 - TEXAS,,Denton,Active,C-STORE / GAS,"$17,032.02 ",Beer/Wine,(TX) Denton
45468,7-ELEVEN GROCERY #35390,711 (Denton),711 (TX),(940) 497-2211,Denton,Active,C-STORE / GAS,"$16,972.43 ",Beer/Wine,(TX) Denton
1197,JOHNNY JOE'S,JOHNNY JOE'S,* Independent Fisher59 - TEXAS,(972) 824-7366,Denton,Active,C-STORE / GAS,"$16,966.36 ",Beer/Wine,(TX) Denton
47407,RACETRAC #484,RACETRAC (D),RACETRAC (TX),(972) 315-5885,Denton,Active,C-STORE / GAS,"$16,933.06 ",Beer/Wine,(TX) Denton
304,LOVE'S TRAVEL STOP #452,LOVES (LAW),LOVES (OK),(405) 207-9692,Ardmore,Active,C-STORE / GAS,"$16,931.96 ",Beer/Wine,(OK) Garvin
486,LITTLE ELM GAS & MORE,LITTLE ELM GAS & MORE,* Independent Fisher59 - TEXAS,,Denton,Active,C-STORE / GAS,"$16,889.60 ",Beer/Wine,(TX) Denton
1408,7-ELEVEN GROCERY #37931,711 (Denton),711 (TX),,Denton,Active,C-STORE / GAS,"$16,856.06 ",Beer/Wine,(TX) Denton
46749,CIRCLE K #2741764 (ROANOKE),CIRCLE K (D),CIRCLE K/CST (TX),(817) 491-2172,Denton,Active,C-STORE / GAS,"$16,843.73 ",Beer/Wine,(TX) Denton
4295,LOVE'S TRAVEL STOP #263,LOVES (LAW),LOVES (OK),(580) 529-2882,Lawton,Active,C-STORE / GAS,"$16,678.76 ",Beer/Wine,(OK) Comanche
1068,7-ELEVEN GROCERY #36059 (W.UNIV),711 (Denton),711 (TX),(940) 323-9580,Denton,Active,C-STORE / GAS,"$16,647.51 ",Beer/Wine,(TX) Denton
3140,SHELL 3EIGHTY,SHELL 3EIGHTY,* Independent Fisher59 - TEXAS,(972) 800-0454,Denton,Active,C-STORE / GAS,"$16,503.62 ",Beer/Wine,(TX) Denton
47605,7-ELEVEN GROCERY #25268,711 (Denton),711 (TX),(972) 221-1333,Denton,Active,C-STORE / GAS,"$16,493.74 ",Beer/Wine,(TX) Denton
2593,QUICK & SAVE,QUICK & SAVE,* Independent Fisher59 - OKLAHOMA,(580) 222-6894,Ardmore,Active,C-STORE / GAS,"$16,491.56 ",Beer/Wine,(OK) Carter
4230,LOVE'S COUNTRY STORE #29,LOVES (LAW),LOVES (OK),(280) 252-8900,Lawton,Active,C-STORE / GAS,"$16,473.87 ",Beer/Wine,(OK) Stephens
402,BROOKSHIRES #136 (BOWIE),BROOKSHIRES GRO (D),BROOKSHIRES GROCERY (TX),(940) 872-3261,Denton,Active,SUPERMARKET,"$16,467.47 ",Beer/Wine,(TX) Montague
3261,SUPER TARGET #2917 (UNIVERSITY),SUPER TARGET (D),TARGET (TX),,Denton,Active,SUPERCENTER,"$16,414.02 ",Beer/Wine,(TX) Denton
49368,WAL-MART C-STORE/GAS #5707 (CROSS ROADS),WAL-MART (D),WAL-MART (TX),,Denton,Active,C-STORE / GAS,"$16,406.83 ",Beer/Wine,(TX) Denton
13670,E-Z MART #4254(STRATFORD),GPM SOUTHEAST (L),GPM SOUTHEAST (E-Z MART) (OK),(580) 759-3697,Ardmore,Active,C-STORE / GAS,"$16,351.34 ",Beer/Wine,(OK) Garvin
691,RACETRAC #133,RACETRAC (D),RACETRAC (TX),(972) 723-1841,Denton,Active,C-STORE / GAS,"$16,347.96 ",Beer/Wine,(TX) Denton
1332,LOVE'S TRAVEL STOP #609,LOVES (D),LOVES (TX),,Denton,Active,C-STORE / GAS,"$16,306.06 ",Beer/Wine,(TX) Denton
1149,AL'S CONVENIENCE #5,AL'S CONVENIENCE #5,* Independent Fisher59 - TEXAS,(340) 482-6768,Denton,Active,C-STORE / GAS,"$16,301.81 ",Beer/Wine,(TX) Denton
1074,7-ELEVEN GROCERY #37118 (MCKINNEY),711 (Denton),711 (TX),,Denton,Active,C-STORE / GAS,"$16,297.50 ",Beer/Wine,(TX) Denton
4690,CHIEFS SMOKIN ICEHOUSE 1,CHIEFS SMOKIN' ICEHOUSE #1,* Independent Fisher59 - OKLAHOMA,(580) 581-2010,Lawton,Active,C-STORE / GAS,"$16,257.63 ",Beer/Wine,(OK) Comanche
3273,ACE FUEL STOP #3,ACE FUEL STOP #3,* Independent Fisher59 - OKLAHOMA,(580) 222-6894,Ardmore,Active,C-STORE / GAS,"$16,225.81 ",Beer/NA,(OK) Carter
1253,UNITED (JACK) #1216,UNITED SUPERMARKET (D),UNITED SUPERMARKET (TX),(940) 247-1888,Wichita Falls,Active,SUPERMARKET,"$16,203.85 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
45906,QUIKTRIP #917 (THE COLONY),QUIKTRIP (D),QUIKTRIP (TX),(972) 624-1031,Denton,Active,C-STORE / GAS,"$16,083.95 ",Beer/Wine,(TX) Denton
1892,BOOTLEGGERS LIQUOR - ELGIN,BOOTLEGGERS LIQUOR COMPANY,* Independent Fisher59 - OKLAHOMA,(580) 492-4540,Lawton,Active,LIQUOR / PACKAGE STORE,"$16,061.08 ",All (Beer/Wine/Spirits),(OK) Comanche
51854,RACETRAC #650 (LOOP 288),RACETRAC (D),RACETRAC (TX),(940) 380-1909,Denton,Active,C-STORE / GAS,"$16,043.46 ",Beer/Wine,(TX) Denton
48710,7-ELEVEN GROCERY #35385,711 (Denton),711 (TX),,Denton,Active,C-STORE / GAS,"$16,016.35 ",Beer/Wine,(TX) Denton
582,QUIKTRIP #1853 (DECATUR),QUIKTRIP (D),QUIKTRIP (TX),,Denton,Active,C-STORE / GAS,"$15,966.40 ",Beer/Wine,(TX) Wise
239,QUIKTRIP #937 (FRISCO),QUIKTRIP (D),QUIKTRIP (TX),(214) 872-1656,Denton,Active,C-STORE / GAS,"$15,954.65 ",Beer/Wine,(TX) Denton
1128,THE LIQUOR OUTPOST - UNIVERSITY,THE LIQUOR OUTPOST,FOSSIL CREEK LIQUOR (TX),(214) 534-7359,Denton,Active,LIQUOR / PACKAGE STORE,"$15,922.04 ",All (Beer/Wine/Spirits),(TX) Denton
2188,CARTER EXPRESS,LADDI'S STORES (L),* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,C-STORE / GAS,"$15,803.70 ",Beer/Wine,(OK) Carter
45590,NOCONA MARKET PLACE,IGA FOODLINER (WF),IGA FOODLINER (TX),(940) 825-3536,Denton,Active,SUPERMARKET,"$15,762.76 ",Beer/Wine,(TX) Montague
54460,CIRCLE K #2742187,CIRCLE K (D),CIRCLE K/CST (TX),(972) 625-5652,Denton,Active,C-STORE / GAS,"$15,750.93 ",Beer/Wine,(TX) Denton
62712,7-ELEVEN GROCERY #33264C,711 (Denton),711 (TX),(972) 377-2366,Denton,Active,C-STORE / GAS,"$15,749.50 ",Beer/Wine,(TX) Denton
53892,QUIKTRIP #899 (E. UNIVERSITY),QUIKTRIP (D),QUIKTRIP (TX),(940) 382-1478,Denton,Active,C-STORE / GAS,"$15,655.20 ",Beer/Wine,(TX) Denton
